id;flight_number;origin_airport_id;destination_airport_id;sched_aircraft_type_id;act_aircraft_type_id;scheduled_depart_day;scheduled_depart_hour;scheduled_arrival_day;scheduled_arrival_hour;distance;actual_distance;actual_arival_day;actual_arrival_hour;planned_first_passengers;planned_business_passengers;planned_premium_economy_passengers;planned_economy_passengers;actual_first_passengers;actual_business_passengers;actual_premium_economy_passengers;actual_economy_passengers
2899c7c8-7dad-4c3c-b60e-63cbf5d5982a;AB1005;9970770e-f72b-490a-b9a6-6ea3c2d924de;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;020941c7-3b40-4654-8b78-c755f48571c6;27;17;27;21;3280;3542;27;23;3;8;0;147;3;8;0;167
e4d2c2b5-8e74-4cec-99c0-f13171b24f3a;AB1005;9970770e-f72b-490a-b9a6-6ea3c2d924de;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;28;17;28;21;3280;3432;28;22;3;15;19;229;3;15;19;203
bdf86183-b4bc-4018-bd12-f4911a319798;AB1005;9970770e-f72b-490a-b9a6-6ea3c2d924de;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;29;17;29;21;3280;3280;29;21;3;37;25;86;3;37;28;97
b5bc9bbb-fb57-46ae-86ef-426b8f12a668;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;0;16;0;18;1537;1537;0;18;13;15;14;82;14;15;14;77
387d8c6c-51d1-4e64-bf29-e5530e88a5bd;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;1;16;1;18;1537;1584;1;21;6;30;5;225;6;30;6;246
4b683c43-a585-4a6f-89f1-0142f5afb991;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;2;16;2;18;1537;1537;2;18;3;27;21;50;3;26;23;55
af3a3476-dfa2-404b-ae04-5410c24961a5;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;4;16;4;18;1537;1537;4;18;9;44;17;37;9;46;16;34
e4b67225-b8e6-41aa-8442-84b5e41cd37b;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;6;16;6;18;1537;1537;6;18;5;35;8;323;5;36;7;329
ca2017ae-c817-4665-85f5-b60d0ad0339a;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;16;7;18;1537;1652;7;20;1;1;0;111;1;1;0;108
9bd5782d-0888-4a91-bfaa-38d2a6de7b41;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;8;16;8;18;1537;1537;8;18;5;14;20;15;5;14;24;14
f7ac0b5b-c248-4a70-b792-f3ce1696b80b;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;9;16;9;18;1537;1537;9;18;3;19;2;105;3;19;2;98
99f3c6fc-5a64-4139-bdb4-c01f57ee5eb2;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;11;16;11;18;1537;1537;11;18;1;19;12;88;1;19;11;95
5f8b1ee1-bdb6-4fac-be74-70521bfb8a35;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;13;16;13;18;1537;1537;13;18;0;25;13;37;0;26;15;39
6bb42e84-0ecf-4f90-9410-6a81a6061e68;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;14;16;14;18;1537;1537;14;18;9;36;3;182;9;36;3;213
319a685b-e32c-4dba-a3b9-66995c651798;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;15;16;15;18;1537;1537;15;18;5;42;9;240;5;44;10;255
ba800629-492b-4abc-9262-d072e567fa06;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;7e61f470-91fe-40e5-9926-9ec7849506dd;6f8c4d73-5e4d-48dc-9396-51000e68a562;16;16;16;18;1537;1537;16;18;0;16;14;188;0;16;12;156
339b21f7-8cfa-4f15-bd22-b1c855802db5;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;16;18;18;1537;1537;18;18;4;3;13;104;4;3;15;94
1f432c99-3874-4a27-8071-7c852b55235f;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;20;16;20;18;1537;1537;20;18;1;23;20;307;1;23;21;283
e98f8637-176c-4765-9209-3b848081e2ee;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;21;16;21;18;1537;1672;21;20;3;57;11;314;3;58;12;329
443a147b-6ee2-41d1-8f60-f41b521029be;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;16;22;18;1537;1537;22;18;3;12;3;128;3;12;3;126
c2499c45-2fa7-4911-85fa-82f140062a01;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;020941c7-3b40-4654-8b78-c755f48571c6;6f8c4d73-5e4d-48dc-9396-51000e68a562;23;16;23;18;1537;1537;23;18;15;4;15;298;4;4;16;156
caf6fe2e-367f-4fc9-8440-9ec5a0150bf2;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;25;16;25;18;1537;1537;25;18;3;33;23;67;3;34;26;78
ed98f240-d075-4840-a3e8-c4857903dc6d;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;27;16;27;18;1537;1537;27;18;1;40;30;304;1;41;31;287
7b33ef62-99ab-4fa9-85a1-3e57d617249f;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;b2017ed7-66c7-4498-b647-500ea1ef03d6;6f8c4d73-5e4d-48dc-9396-51000e68a562;28;16;28;18;1537;1644;28;19;6;57;29;216;4;30;17;156
a9da1b33-8f21-4ec4-aba2-218d4184cbb7;AB1006;381fada9-f9a0-4ee4-a994-228b88e53d35;33c192ba-61b7-42b8-924a-068d568470d5;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;16;29;18;1537;1537;29;18;0;4;8;116;0;4;9;108
18e088f1-5214-46ff-8fa6-f72f410a2a16;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;0;21;0;23;983;983;0;23;1;10;13;24;1;10;13;21
9caccf3d-6877-4d19-9b83-85e009ddb3fb;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;1;21;1;23;983;983;1;23;1;3;13;150;1;3;13;156
de5025af-17a2-45c0-883e-9019cff92394;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;2;21;2;23;983;1046;3;2;19;29;24;89;20;29;26;80
b431ff75-2d01-437d-83c8-60fe2f9613c0;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;b2017ed7-66c7-4498-b647-500ea1ef03d6;4;21;4;23;983;983;4;23;2;3;11;80;2;3;10;69
f2323185-2753-495a-8470-65ba649a0b7b;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;6;21;6;23;983;983;6;23;4;17;5;88;4;17;4;90
8157c31a-2aa7-406c-8e70-990e951700a3;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;7;21;7;23;983;983;7;23;14;40;2;162;14;40;2;140
8b8a06c2-4e4d-4f6d-b9e3-a6dd42030f32;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;8;21;8;23;983;1027;9;2;0;4;2;154;0;4;2;149
b77e9c07-f586-4e8d-8080-bfb282a579b7;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;9;21;9;23;983;1059;10;1;5;15;26;116;5;15;26;128
c8463f75-8e20-424e-9945-57a6899f9928;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;11;21;11;23;983;1021;12;1;2;24;7;91;2;24;8;95
c90acece-2f15-4d46-a204-82cf8c5e5375;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;13;21;13;23;983;983;13;23;2;5;4;44;2;5;4;46
9ad0fecc-63b3-42cd-8d96-a15193a5b7cb;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;7e61f470-91fe-40e5-9926-9ec7849506dd;14;21;14;23;983;1072;15;1;4;7;17;142;4;7;15;121
c2d77952-5e3d-45e3-a204-7e72457a5f60;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;21;15;23;983;983;15;23;2;22;9;87;2;22;11;93
c4235b56-035f-4b6e-a858-0599696ba5e1;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;16;21;16;23;983;983;16;23;1;12;17;143;1;12;17;124
05fada95-e6f6-41fb-8941-3a14afec8986;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;21;18;23;983;1008;19;1;3;23;8;90;3;24;9;86
8d86a968-95a3-46e2-b28e-c7ccb183b4f7;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;20;21;20;23;983;1061;21;0;2;1;6;128;2;1;7;134
66411674-d4fd-412b-9acb-44876ab45c1c;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;21;21;21;23;983;983;21;23;0;11;3;85;0;11;3;80
2b8300e5-c78e-4b13-81f5-e6a77a6d157b;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;22;21;22;23;983;1063;23;1;10;11;28;206;10;11;28;231
254a886a-186b-4a6a-87d0-f2795233aaa4;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;23;21;23;23;983;983;23;23;2;45;15;199;2;46;15;198
9a7c1f6b-df0d-46ae-b423-b6dd795145a1;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;25;21;25;23;983;983;25;23;7;61;26;121;7;62;23;129
53deee2a-68be-4611-88f3-d05edc0abc2b;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;27;21;27;23;983;983;27;23;1;28;9;11;1;28;8;12
f5e322c7-d0e8-4028-a06a-f87302f357aa;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;28;21;28;23;983;983;28;23;7;14;15;24;7;14;16;25
835f46d4-aa03-4a31-8ba5-3bdcf63b1252;AB1007;33c192ba-61b7-42b8-924a-068d568470d5;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;21;29;23;983;983;29;23;4;13;14;119;4;13;14;111
541f39a5-18c1-41a8-8119-0881322f9d57;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;0;20;1;2;4322;4322;1;2;3;2;14;120;3;2;15;141
f9a05e30-5ab4-43fa-8d58-75bf050e0635;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;1;20;2;2;4322;4322;2;2;13;34;20;45;13;34;24;38
429da13a-79f3-48d0-89a8-c548c28e87fd;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;020941c7-3b40-4654-8b78-c755f48571c6;2;20;3;2;4322;4637;3;3;10;37;13;335;10;38;14;329
7004615b-f426-4673-8c6f-f619686686aa;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;4;20;5;2;4322;4661;5;3;0;29;17;111;0;29;16;123
52359e42-4ab4-4185-92c4-ce7aa02e5543;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;6;20;7;2;4322;4322;7;2;1;14;27;231;1;14;28;257
8e5f96a4-ad7c-4e09-998f-f5d9c2410b61;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;20;8;2;4322;4671;8;4;11;8;2;91;4;8;2;108
9c1cfbbe-d409-4221-8f0b-0122516dfb2a;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;8;20;9;2;4322;4322;9;2;3;30;1;87;3;30;1;75
cf0a9119-2d90-45c5-9ef1-1e8a6e7da93a;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;9;20;10;2;4322;4322;10;2;20;21;0;188;20;21;0;214
74892c42-6166-4c7d-83cf-0ba92d8b0ea5;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;b2017ed7-66c7-4498-b647-500ea1ef03d6;11;20;12;2;4322;4322;12;2;0;18;16;16;0;18;17;15
db7eb87d-a68f-425c-9d0c-e1c7f0fbf586;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;13;20;14;2;4322;4704;14;4;9;34;10;44;9;34;9;45
1298af16-ae1f-4fbe-8adb-72a0b87c6adb;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;b2017ed7-66c7-4498-b647-500ea1ef03d6;14;20;15;2;4322;4322;15;2;8;47;24;116;8;49;24;125
0e970347-c23b-484b-bee3-c6572ebf3b72;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;20;16;2;4322;4322;16;2;1;1;14;94;1;1;15;83
848091c0-7a4b-45a2-9b2c-872eaae68670;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;16;20;17;2;4322;4322;17;2;1;22;2;16;1;22;2;15
d7b3f7a5-2bf3-448f-aaa3-859f7409a7c2;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;20;19;2;4322;4583;19;5;2;0;17;14;2;0;17;16
6d3432a1-6166-4cbe-91d6-520578ebd20b;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;20;20;21;2;4322;4322;21;2;5;42;21;110;5;42;20;113
f0baf5b4-a13c-4bb0-91f9-3f4d4034b336;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;21;20;22;2;4322;4397;22;4;19;10;27;215;20;10;28;233
27a1fbb3-1c7e-4a15-a2bd-0168747b9401;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;20;23;2;4322;4604;23;5;4;9;10;113;4;9;11;112
60c97299-fb9c-47c5-b13b-93cdc95bc24b;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;23;20;24;2;4322;4322;24;2;1;0;2;11;1;0;2;13
df5129a0-0331-4146-8b7b-23dab47bd664;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;25;20;26;2;4322;4322;26;2;4;24;13;255;4;24;11;255
379e74c0-4656-4a2e-8e3f-bfb6d96703b0;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;27;20;28;2;4322;4322;28;2;6;36;23;285;6;38;25;325
e14f3d44-8e0d-4f40-ba3f-31cb37821a12;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;28;20;29;2;4322;4322;29;2;8;54;5;320;8;55;5;291
17a9108e-fab8-4e58-9010-0e8fb1a59d15;AB1008;381fada9-f9a0-4ee4-a994-228b88e53d35;2f9cdc45-4fe2-4295-849a-56775b65cfe6;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;20;30;2;4322;4322;30;2;0;24;17;57;0;25;17;61
a89a31bc-afbc-49ea-ae37-a2c1e1140ab1;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;0;5;0;9;2672;2672;0;9;3;9;11;17;3;9;11;18
4f758919-1434-4afd-a442-3c2b70b53592;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;1;5;1;9;2672;2672;1;9;11;51;30;131;11;53;31;156
bed7af54-d083-4928-bcc8-c372162e76f3;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;2;5;2;9;2672;2672;2;9;6;5;22;134;6;5;22;149
7cafeda7-f993-4b68-9b68-ffdc4861bdcf;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;4;5;4;9;2672;2672;4;9;8;34;28;72;8;35;25;62
15ecd8c2-0a6e-49c9-a6fd-4f2097aeb40a;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;b2017ed7-66c7-4498-b647-500ea1ef03d6;6;5;6;9;2672;2929;6;10;2;11;17;131;2;11;19;152
81cf1424-149a-45c3-aa3f-6baa03eefc8c;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;7;5;7;9;2672;2804;7;10;1;21;4;89;1;21;4;83
cea04d4f-bd52-4226-a5fc-02f9a2624949;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;7e61f470-91fe-40e5-9926-9ec7849506dd;8;5;8;9;2672;2672;8;9;1;37;0;160;1;38;0;166
669545f5-e75a-430d-b822-8add59a55b8e;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;9;5;9;9;2672;2672;9;9;19;56;22;258;20;58;22;299
2fe16ec4-db5a-4f16-b94a-6c00358689f7;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;11;5;11;9;2672;2672;11;9;7;21;6;11;7;21;7;13
3cd46442-b5fb-4025-94f4-56b9ca9a23b3;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;13;5;13;9;2672;2672;13;9;0;25;12;150;0;25;11;156
0b777db5-d67d-4f61-8b86-b424f3920fbe;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;7e61f470-91fe-40e5-9926-9ec7849506dd;14;5;14;9;2672;2830;14;12;8;48;11;307;7;41;10;196
8380cefc-ab62-4ee3-9809-a4fd5224c3e7;AB1009;2f9cdc45-4fe2-4295-849a-56775b65cfe6;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;b2017ed7-66c7-4498-b647-500ea1ef03d6;15;5;15;9;2672;2672;15;9;2;25;0;58;2;26;0;54
